"Arrangement","Account","CURRENCY","Start date","Maturity Date","Description","Customer #","Customer Name","Customer Role","Balance","Status"
"AA22341RYBTH","100000080947","EGP","07 DEC 2022","07 DEC 2025","3 Years CD - Interest Annually","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223467BXRH","100000082451","EGP","12 DEC 2022","12 DEC 2025","3 Years CD - Interest Annually","1000001712","Said Awad","Beneficial Owner","1,000.00","Current"
"AA2234692XKN","100000082494","EGP","12 DEC 2022","12 DEC 2025","3 Years CD - Interest Monthly","1000001717","SECURED OVD ACC","Beneficial Owner","50,000.00","Current"
"AA22346MQ1JG","100000082559","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346K17V7","100000082567","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223460RB6P","100000082575","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346GSD82","100000082583","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346X23Y9","100000082591","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346HB4WP","100000082605","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346876C7","100000082613","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223463TDFJ","100000082621","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346MGYF3","100000082637","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346LXCZB","100000082648","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346J616S","100000082656","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346WSX57","100000082664","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346MMZYY","100000082672","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346JB3MH","100000082688","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346BM3J5","100000082699","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346JCZQN","100000082702","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223468MM0K","100000082718","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346X8CTZ","100000082729","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223462XNSV","100000082737","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22346N1JCL","100000082745","EGP","12 DEC 2022","12 DEC 2027","3 Years CD - Upfront interest","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22347JRK28","100000082761","EGP","13 DEC 2022","","5 Years CD - Interest at Renewal","1000000144","TEST SIT 4","Beneficial Owner","10,000.00","Current"
"AA223524RBZS","100000083687","EGP","18 DEC 2022","","5 Years CD - Interest at Renewal","1000000144","TEST SIT 4","Beneficial Owner","20,000.00","Current"
"AA22352X9XFQ","100000083695","EGP","18 DEC 2022","18 DEC 2027","5 Years CD - Interest at Renewal","1000003545","Ibrahim Osama ابراهيم أسامة","Beneficial Owner","30,000.00","Current"
"AA22352PQ0P1","100000083709","EGP","18 DEC 2022","18 DEC 2027","5 Years CD - Interest Quarterly","1000003545","Ibrahim Osama ابراهيم أسامة","Beneficial Owner","30,000.00","Current"
"AA22355NFFCQ","100000084535","EGP","21 DEC 2022","21 DEC 2025","3 Years CD - Interest Monthly","1000001743","Limitstest009","Beneficial Owner","40,000.00","Current"
"AA22362ST8FJ","100000086163","EGP","03 SEP 2022","03 SEP 2025","3 Years CD - Interest Monthly","1000000075","TEST26","Beneficial Owner","1,000,000.00","Current"
"AA23012GBVPN","100000087372","EGP","12 JAN 2023","12 JAN 2026","3 Years CD - Interest Annually","1000001850","Mohamed Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","150,000.00","Current"
"AA23012NDRPC","100000087429","EGP","12 JAN 2023","12 JAN 2026","3 Years CD - Interest Annually","1000001853","Mohamed Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","150,000.00","Current"
"AA2301946Q9K","100000091067","EGP","19 JAN 2023","19 JAN 2026","3 Years CD - Interest Monthly","1000001938","Carlos Labadie","Beneficial Owner","5,000.00","Current"
"AA23022QTW3N","100000091337","EGP","22 JAN 2023","22 JAN 2026","3 Years CD - Interest Monthly","1000001952","Karlyn Hermiston","Beneficial Owner","5,000.00","Current"
"AA230238W3WF","100000091442","EGP","23 JAN 2023","23 JAN 2028","3 Years CD - Upfront interest","1373085686","Margarito Dare","Beneficial Owner","5,000.00","Current"
"AA230232HYVC","100000091469","EGP","23 JAN 2023","23 JAN 2026","3 Years CD - Interest Monthly","1000001957","Karlyn Hermiston","Beneficial Owner","5,000.00","Current"
"AA23023SR67R","100000091639","EGP","23 JAN 2023","23 JAN 2026","3 Years CD - Upfront interest","1000000077","TEST TEST 15","Beneficial Owner","10,000.00","Current"
"AA23023CVBXZ","100000091647","EGP","23 JAN 2023","23 JAN 2028","3 Years CD - Interest Monthly","1373085686","Margarito Dare","Beneficial Owner","500,000.00","Current"
"AA230248CZ2W","100000091965","EGP","24 JAN 2023","24 JAN 2026","3 Years CD - Interest Monthly","1000001978","Omega Dicki","Beneficial Owner","5,000.00","Current"
"AA23024SGD0M","100000092007","EGP","24 JAN 2023","24 JAN 2028","3 Years CD - Upfront interest","1001000711","Carlos Labadie","Beneficial Owner","5,000.00","Current"
"AA23040B57F4","100000096541","EGP","09 FEB 2023","09 FEB 2028","3 Years CD - Upfront interest","1200010727","Mahitab Hussien Ibrahim Alsedawaa ماهيتاب حسين ابراهيم السعداوى","Beneficial Owner","5,000.00","Current"
"AA23040QB40Z","100000096557","EGP","09 FEB 2023","09 FEB 2028","3 Years CD - Upfront interest","1200010644","Azaledin Naser Farouq Mohamed عزالدين ناصر فاروق محمد","Beneficial Owner","5,000.00","Current"
"AA23046YLXM6","100000098129","EGP","15 FEB 2023","","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA23046V644B","100000098145","EGP","15 FEB 2023","","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,023.44","Current"
"AA23047XCP2N","100000098404","EGP","15 FEB 2023","","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,023.44","Current"
"AA23052QGZVV","100000100597","EGP","21 FEB 2023","21 FEB 2026","3 Years CD - Interest Monthly","1000002877","APILoanTest","Beneficial Owner","50,000.00","Current"
"AA230544NG41","100000101887","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA23054XD5DM","100000101898","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA23054097XS","100000101901","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA23054R96PM","100000101928","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,010.00","Current"
"AA230541G4B6","100000101936","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,010.00","Current"
"AA230543VFYG","100000101968","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,010.00","Current"
"AA23054XK6FY","100000101979","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,010.00","Current"
"AA230543N5J4","100000101995","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,010.00","Current"
"AA23054NP1QF","100000102002","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,010.00","Current"
"AA230549N6TZ","100000102029","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,010.00","Current"
"AA23054S9Y1X","100000102037","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000004633","mahitab Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","5,010.00","Current"
"AA23054WQ0GY","100000102045","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000004633","mahitab Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","5,010.00","Current"
"AA23054BG729","100000102193","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000004633","mahitab Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","5,010.00","Current"
"AA23054TW2L7","100000102207","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,011.00","Current"
"AA230540WPYM","100000102215","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,012.00","Current"
"AA230540LN4Z","100000102223","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,013.00","Current"
"AA23054HKX5R","100000102231","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,014.00","Current"
"AA230542PYZ1","100000102247","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,015.00","Current"
"AA230549M346","100000102258","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,016.00","Current"
"AA23054FM1Y4","100000102266","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,017.00","Current"
"AA230541KQ94","100000102274","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,018.00","Current"
"AA23054W6GBY","100000102282","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000004633","mahitab Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","5,010.00","Current"
"AA23054GRTRB","100000102298","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,011.00","Current"
"AA23054LY3NG","100000102304","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,012.00","Current"
"AA23054SH4ZP","100000102312","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,016.00","Current"
"AA230549TX35","100000102339","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,018.00","Current"
"AA230541XM6G","100000102347","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000837","Mai Hamdy Mostafa","Beneficial Owner","5,000.00","Current"
"AA230544M1B5","100000102355","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000837","Mai Hamdy Mostafa","Beneficial Owner","5,000.00","Current"
"AA23054XJZ72","100000102363","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000961","Karim Mohamed","Beneficial Owner","5,000.00","Current"
"AA23054Q8L4M","100000102371","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001628","TEST133","Beneficial Owner","5,000.00","Current"
"AA23054YDYL7","100000102387","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001630","TEST135","Beneficial Owner","5,000.00","Current"
"AA23054QLRT0","100000102398","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001631","TEST136","Beneficial Owner","5,000.00","Current"
"AA23054WZ5RC","100000102401","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001629","TEST134","Beneficial Owner","5,000.00","Current"
"AA23054ZLFMZ","100000102417","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000004633","mahitab Ashraf Mohamed Alsayed محمد أشرف محمد السيد","Beneficial Owner","5,010.00","Current"
"AA230546P978","100000102428","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000307","staffAPIs staffAPIs","Beneficial Owner","5,011.00","Current"
"AA230540HTW3","100000102436","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001628","TEST133","Beneficial Owner","5,014.00","Current"
"AA230543HKCT","100000102444","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000837","Mai Hamdy Mostafa","Beneficial Owner","5,012.00","Current"
"AA23054V5MP4","100000102452","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001631","TEST136","Beneficial Owner","5,016.00","Current"
"AA23054TJ0D5","100000102468","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001630","TEST135","Beneficial Owner","5,015.00","Current"
"AA23054TQQNY","100000102479","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000001629","TEST134","Beneficial Owner","5,017.00","Current"
"AA23054GH7X4","100000102487","EGP","23 FEB 2023","23 FEB 2026","3 Years CD - Interest Monthly","1000000961","Karim Mohamed","Beneficial Owner","5,013.00","Current"
"AA23057GTLCY","100000102509","EGP","26 FEB 2023","26 FEB 2026","3 Years CD - Interest Monthly","1000001629","TEST134","Beneficial Owner","5,000.00","Current"
"AA23057XR8ZH","100000106016","EGP","27 FEB 2023","27 FEB 2026","3 Years CD - Interest Monthly","1000001996","CusNameTest9 CusNameTest9","Beneficial Owner","5,012.00","Current"
